subject,phase,trial,condition,meter,bpm,switch_time,tap_idx,tap_time_s,peak_amp,rms_db
sub05,test,6,cued,3,108.0,12,5,4.055125,535.0,40.415933354918025
sub05,test,6,cued,3,108.0,12,6,4.592125,1257.0,47.41275924013932
sub05,test,6,cued,3,108.0,12,7,5.173375,734.0,42.99487111297913
sub05,test,6,cued,3,108.0,12,8,5.7481875,665.0,42.291059807005055
sub05,test,6,cued,3,108.0,12,9,6.240354166666667,1016.0,46.24420097656938
sub05,test,6,cued,3,108.0,12,10,6.8288125,500.0,39.661855186314845
sub05,test,6,cued,3,108.0,12,11,7.375958333333333,296.0,36.03581951385081
sub05,test,6,cued,3,108.0,12,12,7.919895833333333,2496.0,52.36045751857071
sub05,test,6,cued,3,108.0,12,13,8.508145833333334,595.0,41.22978228671444
sub05,test,6,cued,3,108.0,12,14,9.038229166666667,681.0,42.29159560342066
sub05,test,6,cued,3,108.0,12,15,9.590625,1860.0,49.9640692574622
sub05,test,6,cued,3,108.0,12,16,10.135041666666666,498.0,39.68944076685622
sub05,test,6,cued,3,108.0,12,17,10.691791666666667,512.0,40.19879242811087
sub05,test,6,cued,3,108.0,12,18,11.27,1826.0,49.997161380309485
sub05,test,6,cued,3,108.0,12,19,11.832833333333333,730.0,43.18966537300896
sub05,test,6,cued,3,108.0,12,20,12.358208333333334,854.0,44.52001547278701
sub05,test,6,cued,3,108.0,12,21,12.957145833333334,1557.0,48.78391500379163
sub05,test,6,cued,3,108.0,12,22,13.532583333333333,446.0,39.3400422328506
sub05,test,6,cued,3,108.0,12,23,14.070791666666667,1749.0,49.451718793542476
sub05,test,6,cued,3,108.0,12,24,14.6276875,212.0,32.95841119894965
sub05,test,6,cued,3,108.0,12,25,15.174875,2266.0,51.580585492711734
sub05,test,6,cued,3,108.0,12,26,15.746791666666667,817.0,44.047284667723154
sub05,test,6,cued,3,108.0,12,27,16.3144375,1798.0,49.73528130559743
sub05,test,6,cued,3,108.0,12,28,16.829416666666667,243.0,34.56062224454951
sub05,test,6,cued,3,108.0,12,29,17.41529166666667,1468.0,48.29858533387196
sub05,test,6,cued,3,108.0,12,30,17.9696875,256.0,34.75342740917767
sub05,test,6,cued,3,108.0,12,31,18.519791666666666,1703.0,49.291916102929754
sub05,test,6,cued,3,108.0,12,32,19.0526875,136.0,29.417863683956984
sub05,test,6,cued,3,108.0,12,33,19.6653125,1758.0,49.605115320212406
sub05,test,6,cued,3,108.0,12,34,20.182833333333335,451.0,38.743916524524266
sub05,test,6,cued,3,108.0,12,35,20.77241666666667,1540.0,48.3167165464035
sub05,test,6,cued,3,108.0,12,36,21.3034375,406.0,37.93567672153686
sub05,test,6,cued,3,108.0,12,37,21.861520833333334,1681.0,49.11407541077428
sub05,test,6,cued,3,108.0,12,38,22.41725,393.0,37.43441873689759
sub05,test,6,cued,3,108.0,12,39,22.963375,1295.0,46.919479263163296
sub05,test,6,cued,3,108.0,12,40,23.517645833333333,573.0,40.98875062022068
sub05,test,6,cued,3,108.0,12,41,24.0283125,2183.0,51.427914031379615
sub05,test,6,cued,3,108.0,12,42,24.614979166666668,551.0,40.96630768410349
sub05,test,6,cued,3,108.0,12,43,25.159791666666667,1693.0,49.11079313219407
sub05,test,6,cued,3,108.0,12,44,25.709875,504.0,39.92786783531063
sub05,test,6,cued,3,108.0,12,45,26.293354166666667,1194.0,46.32637100227817
sub05,test,6,cued,3,108.0,12,46,26.830729166666668,405.0,38.43709008489111
sub05,test,6,cued,3,108.0,12,47,27.3794375,1222.0,46.847897003883745
sub05,test,6,cued,3,108.0,12,48,27.908958333333334,332.0,36.930260642791566
sub05,test,6,cued,3,108.0,12,49,28.517104166666666,1049.0,44.49450745996507
sub05,test,6,cued,3,108.0,12,50,29.054375,801.0,44.230549176554376
sub05,test,6,cued,3,108.0,12,51,29.617041666666665,1759.0,49.45039156258885
sub05,test,7,spontaneous,3,104.0,0,0,2.0643541666666665,35.0,5.144739620761474
sub05,test,7,spontaneous,3,104.0,0,1,2.501375,2262.0,51.15910741737329
sub05,test,7,spontaneous,3,104.0,0,2,3.0487291666666665,361.0,37.306307237742374
sub05,test,7,spontaneous,3,104.0,0,3,3.620125,373.0,37.35850912069822
sub05,test,7,spontaneous,3,104.0,0,4,4.155458333333334,1146.0,46.588111351159895
sub05,test,7,spontaneous,3,104.0,0,5,4.695708333333333,274.0,35.335043536720214
sub05,test,7,spontaneous,3,104.0,0,6,5.336604166666667,571.0,40.914384191133706
sub05,test,7,spontaneous,3,104.0,0,7,5.904458333333333,1640.0,49.285745806891654
sub05,test,7,spontaneous,3,104.0,0,8,6.493041666666667,606.0,41.458808310950836
sub05,test,7,spontaneous,3,104.0,0,9,7.0419375,598.0,41.32970143436411
sub05,test,7,spontaneous,3,104.0,0,10,7.6206875,1889.0,50.18484565947368
sub05,test,7,spontaneous,3,104.0,0,11,8.237666666666666,313.0,36.41947037792975
sub05,test,7,spontaneous,3,104.0,0,12,8.818458333333334,551.0,40.551789047523854
sub05,test,7,spontaneous,3,104.0,0,13,9.3435625,2139.0,51.271442917989816
sub05,test,7,spontaneous,3,104.0,0,14,9.944416666666667,539.0,40.27260876448846
sub05,test,7,spontaneous,3,104.0,0,15,10.5328125,506.0,39.49060501029753
sub05,test,7,spontaneous,3,104.0,0,16,11.0946875,2104.0,51.209376558472506
sub05,test,7,spontaneous,3,104.0,0,17,11.6751875,461.0,38.79239680279244
sub05,test,7,spontaneous,3,104.0,0,18,12.2525,866.0,44.63697313404454
sub05,test,7,spontaneous,3,104.0,0,19,12.812958333333333,2317.0,52.04481329665385
sub05,test,7,spontaneous,3,104.0,0,20,13.4033125,339.0,37.11160400750367
sub05,test,7,spontaneous,3,104.0,0,21,13.9874375,2356.0,51.624625974874704
sub05,test,7,spontaneous,3,104.0,0,22,14.585645833333333,280.0,35.5956776111917
sub05,test,7,spontaneous,3,104.0,0,23,15.191958333333334,1408.0,48.43793855184497
sub05,test,7,spontaneous,3,104.0,0,24,15.892270833333333,44.0,22.337802503605047
sub05,test,7,spontaneous,3,104.0,0,25,16.3255625,1385.0,47.7630784514473
sub05,test,7,spontaneous,3,104.0,0,26,16.88725,485.0,39.00016342032182
sub05,test,7,spontaneous,3,104.0,0,27,17.538375,1705.0,49.29912091415758
sub05,test,7,spontaneous,3,104.0,0,28,18.081520833333332,400.0,37.71844907151861
sub05,test,7,spontaneous,3,104.0,0,29,18.613604166666665,1419.0,47.384321774879616
sub05,test,7,spontaneous,3,104.0,0,30,19.259833333333333,210.0,32.75676792736832
